"ui","rootSource","uri","name"
"C0268821","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0268821","Lower urinary tract infectious disease"
"C0495188","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0495188","Urinary tract infection in pregnancy"
"C0577709","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0577709","Proteus urinary tract infection"
"C0728474","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0728474","UTI Home Test Screening Kit"
NA,NA,NA,NA
"C4714291","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4714291","Instruct parent about how to determine the child's physical readiness for toilet training (e.g., child is at least 18 to 24 months of age; shows evidence of being able to hold urine before void; recognizes urge to go or that he or she has just voided or defecated; shows some regularity in elimination patterns; is able to navigate to the toilet/potty, sit on it, and get off when completed; is able to remove and replace clothing before and after elimination; is able to wipe self and wash hands after elimination)"
NA,NA,NA,NA
"NONE",NA,NA,"NO RESULTS"
NA,NA,NA,NA
"C0005682","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005682","Urinary Bladder"
"C4319531","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4319531","Bladder Continence Question"
"C0442396","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0442396","Into bladder"
"C0005686","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005686","Urinary Bladder Diseases"
"C1389914","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1389914","bladder; cord bladder"
"C1389935","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1389935","bladder; myelopathic, cord bladder"
"C1389938","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1389938","bladder; neurogenic, cord bladder"
"C1389954","ICPC2ICD10ENG","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1389954","bladder; contracted bladder"
"C0001878","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0001878","Air Sacs"
"C0005683","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005683","Urinary Bladder Calculi (disorder)"
"C0005684","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005684","Malignant neoplasm of urinary bladder"
"C0005687","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005687","Bladder distention"
"C0005689","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005689","Bladder Exstrophy"
"C0005690","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005690","Urinary Bladder Fistula"
"C0005694","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005694","Bladder neck obstruction"
"C0005695","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005695","Bladder Neoplasm"
"C0005697","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005697","Neurogenic Urinary Bladder"
"C0010651","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0010651","Cystectomy"
"C0010692","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0010692","Cystitis"
"C0010695","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0010695","Cystocele"
"C0010700","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0010700","Suture of bladder"
"C0010702","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0010702","Cystoscopy"
"C0016976","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0016976","Gallbladder"
"C0021917","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0021917","Instillation, Bladder"
"C0042019","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0042019","Urinary Catheterization"
NA,NA,NA,NA
"C0022658","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0022658","Kidney Diseases"
"C0151747","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0151747","Renal tubular disorder"
"C0268790","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0268790","Renal vascular disorder"
"C1285372","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1285372","Neonatal renal disorder"
"C1841992","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1841992","Disorder of renal parenchyma"
"C0578496","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0578496","Post-renal renal failure"
"C0268652","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0268652","Hartnup disorder, renal type"
"C0341677","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0341677","Impaired renal function disorder"
"C1997759","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1997759","Disorder related to renal transplantation"
"C0001126","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0001126","Renal tubular acidosis"
"C0007134","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0007134","Renal Cell Carcinoma"
"C0017980","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0017980","Glycosuria, Renal"
"C0020544","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0020544","Renal hypertension"
"C0035067","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0035067","Renal Artery Stenosis"
"C0035078","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0035078","Kidney Failure"
"C0035085","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0035085","Renal infarction"
"C0035086","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0035086","Renal Osteodystrophy"
"C0151465","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0151465","Renal abscess"
"C0151650","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0151650","Renal fibrosis"
"C0152002","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0152002","Renal vasculitis"
"C0155734","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0155734","Atherosclerosis of renal artery"
"C0155742","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0155742","Aneurysm of renal artery"
"C0156253","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0156253","Renal and perinephric abscess"
"C0156738","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0156738","Renal disorder in pregnancy"
"C0158699","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0158699","Renal agenesis and dysgenesis"
NA,NA,NA,NA
"C0812426","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0812426","Kidney problem"
"C0405280","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0405280","Post-delivery acute renal failure with postnatal problem"
NA,NA,NA,NA
"C0005687","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005687","Bladder distention"
"C0685828","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0685828","Congenital dilatation of bladder"
"C1843483","OMIM","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1843483","Distended urinary bladder"
"C0510938","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0510938","Encourage voiding or catheterize distended bladder"
"C4713688","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4713688","Avoid stimuli that will precipitate neurogenic reaction (e.g., skin stimulation, distended bladder, or constipation)"
"C4710778","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4710778","Investigate and remove offending cause (e.g., distended bladder, fecal impaction, skin lesions, constricting bed clothes, supportive stockings, and abdominal binders)"
NA,NA,NA,NA
"C0430404","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0430404","Urine culture"
"C0514077","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0514077","Obtain urine and cervical cultures"
"C0848716","CHV","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0848716","urine culture test"
"C4710261","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4710261","Collect blood, urine, sputum, and wound cultures for temperatures greater than 38 degrees C, as appropriate"
NA,NA,NA,NA
"NONE",NA,NA,"NO RESULTS"
NA,NA,NA,NA
"NONE",NA,NA,"NO RESULTS"
NA,NA,NA,NA
"C0022634","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0022634","Ketones"
"C0202110","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0202110","Ketone bodies measurement, quantitative"
"C0555179","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0555179","Urine ketone test"
"C1881306","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1881306","Ketone Measurement"
"C0012184","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0012184","Diethyl Ketones"
"C0022631","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0022631","Ketone Bodies"
"C0036812","CHV","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0036812","serum ketones"
"C0057751","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0057751","diazomethyl ketones"
"C0162275","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0162275","Ketonuria"
"C0364654","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0364654","Ketones:PrThr:Pt:Ser/Plas:Ord"
"C0443504","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0443504","Total ketones (substance)"
"C0523823","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0523823","Phenylketones measurement"
"C0682932","AOD","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0682932","aldehydes and ketones"
"C0982244","VANDF","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0982244","KETONE TEST"
"C1526494","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1526494","Ketones:Titr:Pt:Ser/Plas:Qn"
"C2188802","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2188802","urine total ketones (1 standard deviation)"
"C2220482","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2220482","exposure to ketones"
"C2702989","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2702989","ketones assay"
"C2702990","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2702990","plasma ketones"
"C3646822","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3646822","poisoning ketones"
"C3655523","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3655523","Ketones Tablet"
"C5200775","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5200775","Monoterpene Ketones"
"C0002512","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0002512","Amino Acid Chloromethyl Ketones"
"C0006500","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0006500","Butyl Methyl Ketones"
"C0015066","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0015066","Ethyl Propyl Ketones"
NA,NA,NA,NA
"C0032821","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0032821","potassium"
"C0162800","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0162800","Dietary Potassium"
"C0202194","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0202194","Potassium measurement"
"C0227104","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0227104","Deciduous mandibular left second molar tooth"
"C0313040","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0313040","Blood group antigen KEL 1"
"C0439112","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0439112","Upper case Roman letter K"
"C0439137","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0439137","Lower case Roman letter k"
"C0439239","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0439239","Kelvin"
"C1553029","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1553029","Kilo"
"C1883310","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1883310","One Thousand"
"C0597277","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0597277","potassium ion"
"C1708601","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1708601","K Prime"
"C5381819","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5381819","KEL*01.01 /02 (K/k or K+k+)"
"C5381820","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5381820","KEL*01.01/01.01 (K/K or K+k-)"
"C5382041","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5382041","KEL*02/02 (k/k or K-k+)"
"C0470873","RCD","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0470873","K&K-Greeff"
"C1320605","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1320605","K+k+ phenotype"
"C1320606","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1320606","K+k- phenotype"
"C1320607","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1320607","K-k- phenotype"
"C1320608","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1320608","K-k+ phenotype"
"C0001699","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0001699","Klebsiella pneumoniae"
"C0002691","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0002691","Amputation above-knee (procedure)"
"C0004015","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0004015","aspartic acid"
"C0005027","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0005027","Benzalkonium Compounds"
"C0009291","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0009291","Colicin K"
NA,NA,NA,NA
"C0010294","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0010294","creatinine"
"C0201975","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0201975","Creatinine measurement"
"C1561535","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1561535","Creatinine, CTCAE"
"C4551889","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4551889","Creatinine metabolic function"
"C0056469","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0056469","creatininase"
"C0056470","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0056470","creatinine deiminase"
"C0151578","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0151578","Creatinine increased"
"C0180182","UMD","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0180182","Analyzers, Laboratory, Body Fluid, Creatinine"
"C0201976","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0201976","Creatinine measurement, serum (procedure)"
"C0239150","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0239150","Creatinine low"
"C0369901","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0369901","Protein/Creatinine"
"C0370118","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0370118","Urate/Creatinine"
"C0370130","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0370130","Vanillylmandelate/Creatinine"
"C0373595","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0373595","Creatinine clearance measurement"
"C0428279","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0428279","Finding of creatinine level"
"C0428283","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0428283","Urine creatinine level finding"
"C0428613","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0428613","Calcium/creatinine ratio measurement"
"C0428627","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0428627","Protein to Creatinine Ratio Measurement"
"C0486293","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0486293","Albumin To Creatinine Protein Ratio Measurement"
"C0486490","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0486490","Calcium/Creatinine"
"C0486519","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0486519","Catecholamines/Creatinine"
"C0487194","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0487194","Metanephrine/Creatinine"
"C0487791","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0487791","Amylase/Creatinine"
"C0552306","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0552306","Aldosterone/Creatinine"
"C0552310","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0552310","Aluminum/Creatinine"
NA,NA,NA,NA
"C5238618","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5238618","Point of Maximum Impulse"
"C5238788","NCI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5238788","Location of Point of Maximum Impulse"
NA,NA,NA,NA
"C1704629","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1704629","Vital Signs Domain"
"C2963216","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2963216","Vital signs measurements"
"C4083021","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4083021","virogenic stroma"
"C4760486","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4760486","VS Antigen"
"C5202959","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5202959","V-Series Nerve Agent VS"
"C5202960","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5202960","GDC Vital Status Terminology"
"C0021777","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0021777","Intermittent Positive-Pressure Breathing"
"C0023003","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0023003","Langer-Giedion Syndrome"
"C0040996","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0040996","Trigeminal nerve structure"
"C0078059","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0078059","vasectrin II"
"C0151631","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0151631","Low erythrocyte sedimentation rate"
"C0151632","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0151632","Erythrocyte sedimentation rate raised"
"C0385270","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0385270","VS 215"
"C0385272","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0385272","VS 261"
"C0419005","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0419005","Airway Pressure Release Ventilation"
"C0427682","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0427682","Erythrocyte sedimentation rate normal"
"C0438217","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0438217","ESR abnormal"
"C0614783","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0614783","vasectrin I"
"C0614788","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0614788","vasectrin III"
"C0654274","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0654274","Multifil VS"
"C0763296","CHV","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0763296","vs acid"
"C0916324","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0916324","vinyl silyl bromide"
"C1098474","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1098474","varkud satellite ribozyme"
"C1121986","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1121986","3-vanilloyloxy-stigmast-5-ene-7-one"
"C2352527","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2352527","1,4,7-tris(carboxymethyl)-10-(vinylsulfone)-1,4,7,10-tetraazacyclododecane"
NA,NA,NA,NA
"C0968399","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0968399","FHR-1alpha"
"C0968400","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0968400","FHR-1beta"
"C1447757","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1447757","CFHR1 protein, human"
"C1538444","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1538444","CFHR3 gene"
